"","studlab","treat1","treat2","RR","TE_direct","TE_adj","seTE"
"CERTO.6","140","PBO","CERTO",0.663876798259832,0.500477538156632,0.1633992601032,1.20483918903705
"APRE.1","93","ETA","APRE",-0.336472236621213,-0.336472236621213,5.55111512312578e-17,0.813487670408042
"APRE.2","20","PBO","APRE",0.284129670847413,0.160673604657276,0.123456066190137,0.450563951744864
"APRE.3","66","PBO","APRE",0.178691788743376,0.160673604657276,0.0180181840860996,0.722807438316302
"APRE.4","91","PBO","APRE",-0.154150679827258,0.160673604657276,-0.314824284484535,0.792278756313476
"APRE.5","92","PBO","APRE",1.38053065640314,0.160673604657276,1.21985705174586,0.855993808567344
"APRE.6","93","PBO","APRE",-1.95781505156163,0.160673604657276,-2.11848865621891,1.50396273832947
"APRE.7","117","PBO","APRE",-1.49524081497578,0.160673604657276,-1.65591441963305,1.48476355021811
"APRE.8","145","PBO","APRE",-0.0148150857851406,0.160673604657276,-0.175488690442417,1.21869641586954
"IXE.1","69","ETA","IXE",0.182178300579971,-0.0662146868776085,0.24839298745758,0.44463143847151
"IXE.2","70","ETA","IXE",-0.396344523711355,-0.0662146868776085,-0.330129836833747,0.512593258596255
"IXE.3","124","USK","IXE",0.311492721145499,0.311492721145499,0,0.721079951025766
"IXE.4","38","PBO","IXE",0.755948081798976,0.0536846654463126,0.702263416352663,1.20593006048819
"IXE.5","69","PBO","IXE",-0.447547053542478,0.0536846654463126,-0.501231718988791,0.754677435209407
"IXE.6","70","PBO","IXE",0.286385895990334,0.0536846654463126,0.232701230544022,0.510086563884198
"IXE.7","86","PBO","IXE",-0.584312428633933,0.0536846654463126,-0.637997094080245,0.502074994972409
"IXE.8","163","PBO","IXE",1.38059634000525,0.0536846654463126,1.32691167455894,0.807741225545587
"IXE.9","146","GUSEL","IXE",-0.0924652276720936,-0.0924652276720936,0,0.337875853006259
"GUSEL.1","68","PBO","GUSEL",0.50125617274984,-0.0640620649178172,0.565318237667657,1.14224170700256
"GUSEL.2","94","PBO","GUSEL",-0.343826801460883,-0.0640620649178172,-0.279764736543066,0.670482433191758
"GUSEL.3","95","PBO","GUSEL",-0.287682072451781,-0.0640620649178172,-0.223620007533964,0.672521335153435
"GUSEL.4","114","PBO","GUSEL",-0.277631736598279,-0.0640620649178172,-0.213569671680462,1.5242683291973
"GUSEL.5","118","PBO","GUSEL",0.693147180559945,-0.0640620649178172,0.757209245477762,0.988211768802619
"GUSEL.6","142","SECU","GUSEL",0.152582924682774,0.152582924682774,0,0.231326334130376
"GUSEL.7","68","ADA","GUSEL",0.477725675339646,0.0934082459034927,0.384317429436153,1.14248405987661
"GUSEL.8","94","ADA","GUSEL",-0.30276531466311,0.0934082459034927,-0.396173560566602,0.534446574516862
"GUSEL.9","95","ADA","GUSEL",0.405465108108164,0.0934082459034927,0.312056862204672,0.534432670754598
"GUSEL.10","146","IXE","GUSEL",0.0924652276720936,0.0924652276720936,0,0.337875853006259
"RISAN.1","101","USK","RISAN",1.24538890804265,0.622605412227619,0.622783495815034,0.50454699401833
"RISAN.2","102","USK","RISAN",0.395312736644147,0.622605412227619,-0.227292675583472,0.697493820298626
"RISAN.3","121","USK","RISAN",-0.151880531292719,0.622605412227619,-0.774485943520338,0.625544495864136
"RISAN.4","101","PBO","RISAN",0.244757027734747,0.604417271664945,-0.359660243930198,0.680512366483988
"RISAN.5","102","PBO","RISAN",-0.693147180559945,0.604417271664945,-1.29756445222489,1.07380688416949
"RISAN.6","116","PBO","RISAN",-0.719349552953969,0.604417271664945,-1.32376682461891,1.10630423626032
"RISAN.7","131","PBO","RISAN",1.4036429994545,0.604417271664945,0.799225727789559,0.487383829792288
"RISAN.8","164","PBO","RISAN",-0.400714505349566,0.604417271664945,-1.00513177701451,1.62423531996853
"RISAN.9","148","SECU","RISAN",-0.399348881090728,-0.399348881090728,0,0.51531082608171
"RISAN.10","130","ADA","RISAN",-0.115277952315172,-0.115277952315172,0,0.45221607478139
"DEUCRAVA","122","PBO","DEUCRAVA",0.49740260343385,0.49740260343385,0,1.14306894219317
"BIME.1","151","USK","BIME",0.677690922323253,0.677690922323253,0,0.625099804733083
"BIME.2","120","PBO","BIME",1.59986846141795,0.546129139686639,1.05373932173131,1.40405939471334
"BIME.3","150","PBO","BIME",0.30211233728081,0.546129139686639,-0.24401680240583,0.807572554125652
"BIME.4","151","PBO","BIME",0.436309783459263,0.546129139686639,-0.109819356227376,0.827548513642196
"BIME.5","153","ADA","BIME",0.696286900564613,0.696286900564613,0,0.62496071523389
"FUM.1","88","PBO","FUM",0.187564961423863,0.134006131342388,0.0535588300814745,0.499810332173989
"FUM.2","156","PBO","FUM",-0.00625002034517133,0.134006131342388,-0.14025615168756,0.808817702597995
"NETA","165","PBO","NETA",0.238751448980201,0.238751448980201,0,1.6242829345713
"SONELO.1","166","PBO","SONELO",0.0798428875110172,0.0798428875110172,0,0.908097498271901
"SONELO.2","166","SECU","SONELO",-1.03763788546148,-1.03763788546148,0,1.46912573660786
"CICLO","58","PBO","CICLO",-1.73390467652988,-1.73390467652988,0,1.4652628967337
"TILDRA.1","126","ETA","TILDRA",0.328452947454593,0.328452947454593,0,0.487905676048247
"TILDRA.2","78","PBO","TILDRA",-0.301718797804879,0.0268144226672594,-0.328533220472139,1.48239192796896
"TILDRA.3","125","PBO","TILDRA",-1.1835054504754,0.0268144226672594,-1.21031987314265,1.03385236783445
"TILDRA.4","126","PBO","TILDRA",0.465184342809787,0.0268144226672594,0.438369920142527,0.58479007997025
"MTX","87","PBO","MTX",2.52985803765027,2.52985803765027,0,1.09751001379956
